p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14699,,336956,,,survey-multi-choice,,60
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19476,,274432,,,survey-multi-choice,,61
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14731,,139342,,,survey-multi-choice,,62
,,,,"[False, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$1.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",33041,,133395,,,survey-multi-choice,,63
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15492,,184019,,,survey-multi-choice,,63
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19775,,105627,,,survey-multi-choice,,64
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",22540,,167858,,,survey-multi-choice,,65
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14305,,126109,,,survey-multi-choice,,66
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",18259,,101043,,,survey-multi-choice,,67
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",16753,,95302,,,survey-multi-choice,,68
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19002,,212714,,,survey-multi-choice,,69
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",44466,,260985,,,survey-multi-choice,,70
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19656,,147816,,,survey-multi-choice,,71
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",28901,,248461,,,survey-multi-choice,,72
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15641,,144568,,,survey-multi-choice,,73
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19940,,103912,,,survey-multi-choice,,74
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",11056,,181195,,,survey-multi-choice,,74
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",16546,,125934,,,survey-multi-choice,,75
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",266980,,455638,,,survey-multi-choice,,75
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",40853,,241717,,,survey-multi-choice,,76
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",18486,,80068,,,survey-multi-choice,,77
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",8693,,106800,,,survey-multi-choice,,77
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",20263,,110904,,,survey-multi-choice,,78
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",13949,,30142,,,survey-multi-choice,,79
,,,,"[True, False, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.00"",""At most 1"",""1 cent for every $1 I earn in each round""]",17137,,115955,,,survey-multi-choice,,80
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",9131,,149503,,,survey-multi-choice,,80
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",13423,,131205,,,survey-multi-choice,,81
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",13199,,109217,,,survey-multi-choice,,82
,,,,"[True, False, False, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.00"",""At most 5"",""10% of my best score on any round""]",51665,,64096,,,survey-multi-choice,,83
,,,,"[True, False, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""At most 10"",""1 cent for every $1 I earn in each round""]",43395,,223447,,,survey-multi-choice,,83
,,,,"[False, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$4.00"",""At most 10"",""1 cent for every $1 I earn in each round""]",42472,,277516,,,survey-multi-choice,,83
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",39000,,388574,,,survey-multi-choice,,83
,,,,"[True, False, True, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.50"",""As many or as few as I wish"",""10% of my score on a random round""]",36081,,121337,,,survey-multi-choice,,84
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14254,,202827,,,survey-multi-choice,,84
,,,,"[True, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""At most 1"",""1 cent for every $1 I earn in each round""]",30507,,247605,,,survey-multi-choice,,85
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15860,,344514,,,survey-multi-choice,,85
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",12428,,65760,,,survey-multi-choice,,86
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",149038,,281949,,,survey-multi-choice,,87
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",20956,,98070,,,survey-multi-choice,,88
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",37667,,219024,,,survey-multi-choice,,89
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",20445,,118928,,,survey-multi-choice,,90
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14380,,73304,,,survey-multi-choice,,91
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14283,,120239,,,survey-multi-choice,,92
,,,,"[True, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""At most 1"",""1 cent for every $1 I earn in each round""]",17568,,64253,,,survey-multi-choice,,93
,,,,"[False, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$4.00"",""At most 1"",""1 cent for every $1 I earn in each round""]",8839,,90927,,,survey-multi-choice,,93
,,,,"[True, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""At most 5"",""1 cent for every $1 I earn in each round""]",12817,,109939,,,survey-multi-choice,,93
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",10055,,134812,,,survey-multi-choice,,93
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",32361,,105562,,,survey-multi-choice,,94
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",12128,,170031,,,survey-multi-choice,,94
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",37557,,196028,,,survey-multi-choice,,95
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",21339,,226373,,,survey-multi-choice,,95
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",16298,,273450,,,survey-multi-choice,,95
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",56496,,141332,,,survey-multi-choice,,96
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",12496,,636041,,,survey-multi-choice,,97
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",47997,,227037,,,survey-multi-choice,,98
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",16777,,97271,,,survey-multi-choice,,99
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",20197,,124974,,,survey-multi-choice,,100
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",28681,,182459,,,survey-multi-choice,,101
,,,,"[True, True, True, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""10% of my score on a random round""]",33452,,239303,,,survey-multi-choice,,102
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19054,,324825,,,survey-multi-choice,,102
